1714,4322
192,3689
382,3422
190,3295
194,3130
3330,3058
206,3043
801,2758
2528,2528
4757,2328
202,2148
435,2083
7335,2074
8982,1887
4386,1870
1704,1864
43,1835
1716,1815
211,1805
1709,1800
282,1800
201,1797
486,1692
4214,1572
186,1534
218,1498
462,1451
6086,1416
215,1390
207,1388
1060,1381
229,1372
208,1356
220,1323
148,1320
1154,1279
814,1271
495,1246
1097,1204
156,1201
1301,1184
5880,1177
476,1176
3065,1157
2391,1156
1153,1155
4032,1154
1613,1153
4738,1150
1672,1141
506,1116
3331,1113
5743,1095
3711,1090
1280,1086
7733,1071
692,1066
460,1056
1638,1054
1248,1038
1648,1027
210,1027
1597,1021
1160,1012
6015,1004
3068,996
165,993
209,990
3359,987
487,958
89,955
1619,936
1145,929
1643,923
69,921
482,916
494,909
3166,877
1666,870
14324,868
839,851
1828,850
1653,833
481,828
1609,826
2348,825
468,803
1384,801
9,796
1573,793
474,790
3410,790
496,789
359,787
5049,780
1578,776
1642,762
175,758
177,756
1552,754
1269,750
1595,749
157,739
1203,733
1639,729
4079,729
9834,727
471,726
11600,725
1275,719
1792,715
706,712
5462,712
6016,707
453,706
1158,704
1162,700
2821,698
1036,696
1159,693
1148,689
17026,689
1652,684
1620,684
1659,681
1263,681
807,676
464,673
1157,673
1661,669
3374,669
10078,663
39939,663
193,662
1590,658
469,656
8727,652
1599,645
1151,644
6445,642
1647,640
343,640
7781,630
9108,629
1670,625
3161,624
1632,622
5835,621
3991,620
140,619
1936,617
161,613
1663,604
234,598
472,597
17866,597
1150,587
3709,587
2411,584
1626,584
1612,583
181,581
1219,581
356,577
9051,576
1629,576
9055,575
2235,574
12515,574
1184,571
1634,570
13376,569
1152,569
6359,569
6107,567
1871,566
1948,562
779,562
5927,561
221,561
1592,560
1624,559
30982,557
2272,557
9794,556
673,556
1180,554
2531,554
2524,546
3646,546
663,543
313,542
3569,540
2587,538
12701,535
9034,533
6520,529
2539,526
35,524
3445,524
8868,524
2499,523
7921,523
1667,521
324,521
1480,519
3335,517
11397,516
7520,515
3815,514
2578,512
1651,511
5953,510
667,507
9047,505
187,503
461,503
2919,500
607,500
436,494
12,494
1156,494
271,492
2735,488
3063,487
3832,487
1186,485
5848,484
18415,482
832,482
1155,481
1147,480
1718,480
3700,476
78,475
1631,474
13401,473
7362,473
19580,471
12656,469
9624,467
1616,465
2408,463
17234,461
555,460
8404,459
4983,454
791,452
33689,452
15290,451
3425,450
3313,448
1354,447
8552,446
1357,443
9631,443
7900,442
1848,442
4102,440
1621,439
4732,439
819,438
904,438
6986,437
1144,436
5021,436
1240,434
14240,434
2228,432
353,431
6870,429
9714,429
8832,428
4147,427
2506,424
6366,422
459,422
18862,422
1587,422
32,421
7992,421
1890,419
4979,419
9020,419
641,416
7464,416
1235,415
1655,415
1618,414
2368,414
2225,414
1438,414
480,412
515,412
4089,412
5441,409
12513,407
1872,406
2860,405
21912,404
22553,404
35681,403
1611,403
4839,402
4183,402
1214,402
23733,401
11743,401
2227,401
3054,398
7930,398
6356,398
8409,397
5892,395
12251,395
32036,395
1675,393
1061,393
978,390
11388,389
3414,388
54,388
658,387
4705,387
9414,386
8306,385
3551,385
3475,384
12286,383
955,383
4712,383
2498,382
3376,382
380,381
1231,381
3673,381
8407,379
971,379
7858,379
10745,379
14400,378
2515,376
13859,376
7951,376
7927,376
9339,375
735,374
14874,374
15370,373
4416,370
9662,370
2951,369
2727,369
2416,368
2415,368
7902,368
24293,367
479,367
3769,366
126,366
10071,366
4775,365
22639,365
4790,365
11627,363
9257,363
128,363
2560,363
467,363
1064,362
3115,362
9747,362
316,361
179,360
488,360
8249,359
15570,359
17599,358
14875,358
8873,358
2580,357
13199,357
2544,356
5962,356
21899,356
9015,356
3502,356
2502,355
3557,355
465,354
4973,354
35679,353
5722,352
11099,352
616,351
1369,350
2593,350
1543,350
7500,350
9187,349
3038,349
11429,348
2572,348
286,348
5598,347
5754,347
1161,347
3344,347
1391,347
1602,347
1623,347
3000,346
3508,346
2489,346
8838,345
10846,344
5690,343
1636,343
2973,342
2133,342
10153,342
68,342
840,342
20527,342
1674,342
1910,341
167,339
11424,339
3284,338
1610,337
7348,337
6358,337
23722,336
1146,336
1211,335
1247,335
4398,335
2129,335
1471,333
2425,333
2798,333
8532,332
15148,332
5716,332
5816,331
11465,331
1646,331
7194,331
12294,330
14644,330
7169,329
1804,329
18688,328
33,328
4096,328
12678,328
21740,327
15941,326
803,326
5822,325
7105,325
42176,325
4039,325
1577,324
11019,324
15134,324
1660,323
3606,323
16769,323
20493,322
1836,322
9225,322
4368,321
1679,321
19673,321
9416,321
668,321
8111,321
2551,320
7792,320
10553,318
5900,318
8777,317
2239,317
5869,316
255,316
76,315
1994,315
6297,314
2141,313
10842,313
19536,312
9007,311
21270,311
25542,311
1908,311
2205,310
11431,310
4132,309
5141,309
1190,309
4340,309
522,308
94495,308
1977,307
3179,306
2486,306
25999,306
8362,305
12805,305
3494,305
11493,305
880,303
32692,303
633,303
