Song ID, Variance, Mean Rating, Score, Num Users
211, 0.40160370256207634, 1.2432195975503062, 0.8416158949882299, 1143
201, 0.4803038334365566, 1.2818853974121995, 0.801581563975643, 1082
218, 0.3922924678783365, 1.19358074222668, 0.8012882743483435, 997
1709, 0.44029063857013784, 1.2341708542713568, 0.7938802157012189, 995
215, 0.44815616349823206, 1.2385786802030456, 0.7904225167048136, 985
220, 0.4240489134249597, 1.2065677966101696, 0.7825188831852099, 944
472, 0.35843467588070055, 1.1397260273972603, 0.7812913515165597, 365
1280, 0.39595031083636745, 1.1720430107526882, 0.7760926999163208, 651
1154, 0.42897338186873785, 1.2029988465974626, 0.7740254647287248, 867
165, 0.3999194124979349, 1.166425470332851, 0.7665060578349161, 691
1578, 0.3936261931279066, 1.1560693641618498, 0.7624431710339432, 519
69, 0.43402625374898746, 1.192233009708738, 0.7582067559597505, 515
482, 0.4184308843065926, 1.1744386873920554, 0.7560078030854628, 579
1636, 0.4009295663375837, 1.1558073654390935, 0.7548777991015098, 353
496, 0.38704513895412285, 1.1405693950177935, 0.7535242560636707, 562
1153, 0.46133209911110196, 1.2128777923784495, 0.7515456932673475, 761
476, 0.44689085485396807, 1.1971223021582733, 0.7502314473043052, 695
1301, 0.4188533571338573, 1.1666666666666667, 0.7478133095328094, 726
1145, 0.4646544596600807, 1.2116244411326378, 0.7469699814725571, 671
1248, 0.4723911957668361, 1.2191601049868765, 0.7467689092200405, 762
1599, 0.4040837203498787, 1.1498973305954825, 0.7458136102456038, 487
3374, 0.41195315964876167, 1.1534246575342466, 0.7414714978854849, 365
474, 0.4176562740630084, 1.1590038314176245, 0.7413475573546161, 522
1675, 0.3941857879650943, 1.1354466858789625, 0.7412608979138682, 347
1619, 0.4563998281706868, 1.1960183767228179, 0.739618548552131, 653
1624, 0.408112495528986, 1.1446540880503144, 0.7365415925213284, 477
1159, 0.4356283975407391, 1.1708967851099832, 0.7352683875692441, 591
1620, 0.4238866101692766, 1.1590909090909092, 0.7352042989216325, 484
175, 0.44330213226507353, 1.1784452296819787, 0.7351430974169052, 566
494, 0.47358781374627584, 1.2065573770491804, 0.7329695633029045, 610
839, 0.44772314857863804, 1.180281690140845, 0.732558541562207, 710
208, 0.49645873817966346, 1.2283737024221453, 0.7319149642424818, 867
506, 0.4435784442180776, 1.174931129476584, 0.7313526852585064, 726
1621, 0.4163181881633998, 1.1462140992167102, 0.7298959110533104, 383
469, 0.42206498970714934, 1.1504950495049504, 0.7284300597978011, 505
1672, 0.5049588407618903, 1.2327718223583461, 0.7278129815964558, 653
1629, 0.44342039959278245, 1.169767441860465, 0.7263470422676827, 430
1661, 0.4577474410728559, 1.18, 0.722252558927144, 400
1384, 0.44025642529377707, 1.160756501182033, 0.720500075888256, 423
1150, 0.48667925318652494, 1.2067307692307692, 0.7200515160442442, 416
471, 0.4343152845249487, 1.1493506493506493, 0.7150353648257006, 462
1648, 0.5979545752311769, 1.3112094395280236, 0.7132548642968467, 678
229, 0.5290717018012353, 1.2378121284185493, 0.708740426617314, 841
1642, 0.4939319044014721, 1.2023809523809523, 0.7084490479794803, 588
1060, 0.5165621327466567, 1.2237017310252996, 0.7071395982786428, 751
1643, 0.4960142735660904, 1.2016949152542373, 0.7056806416881469, 590
1597, 0.48007340234115503, 1.185611510791367, 0.7055381084502119, 695
1595, 0.4618162749817418, 1.1669505962521294, 0.7051343212703876, 587
209, 0.5503054732473646, 1.2545968882602545, 0.7042914150128899, 707
460, 0.5353142094087309, 1.2364457831325302, 0.7011315737237993, 664
487, 0.5700516913496604, 1.2696011004126548, 0.6995494090629945, 727
177, 0.5089214646447994, 1.2075892857142858, 0.6986678210694864, 448
1263, 0.48212231176015824, 1.1790393013100438, 0.6969169895498855, 458
1639, 0.4923205510977309, 1.1884816753926701, 0.6961611242949393, 573
481, 0.5146526212347057, 1.2096219931271477, 0.694969371892442, 582
1634, 0.47526387534250825, 1.1699029126213591, 0.6946390372788509, 412
181, 0.4446095295411707, 1.1389645776566757, 0.694355048115505, 367
1663, 0.47215744228039336, 1.1645885286783042, 0.6924310863979108, 401
1647, 0.5606663540297425, 1.2528473804100229, 0.6921810263802803, 439
1590, 0.47168399935962224, 1.1636363636363636, 0.6919523642767413, 440
1587, 0.4558911910728563, 1.1475, 0.6916088089271437, 400
1653, 0.5206915624702855, 1.2110655737704918, 0.6903740113002064, 488
2235, 0.4699760471477526, 1.1603260869565217, 0.6903500398087692, 368
1158, 0.5208942582773677, 1.208, 0.6871057417226323, 500
1609, 0.5314907695993873, 1.2167577413479054, 0.685266971748518, 549
1638, 0.5578261343467171, 1.2420701168614356, 0.6842439825147185, 599
1652, 0.5179537534222258, 1.2021052631578948, 0.684151509735669, 475
1631, 0.4787676256606162, 1.1626666666666667, 0.6838990410060506, 375
1160, 0.5894620498245764, 1.272596843615495, 0.6831347937909187, 697
221, 0.5067190433192998, 1.1896103896103896, 0.6828913462910897, 385
271, 0.5328929388223139, 1.2151898734177216, 0.6822969345954076, 316
1613, 0.5643335213895346, 1.244613434727503, 0.6802799133379684, 789
4738, 0.7797371981132986, 1.4599056603773586, 0.68016846226406, 424
2539, 0.5210411369733152, 1.2004608294930876, 0.6794196925197724, 434
1618, 0.48330205661772596, 1.1623188405797102, 0.6790167839619843, 345
1156, 0.5334584957281067, 1.2122641509433962, 0.6788056552152896, 424
193, 0.4829713624287631, 1.161038961038961, 0.678067598610198, 385
1666, 0.5638541702777193, 1.2411467116357504, 0.6772925413580311, 593
1655, 0.4858298891998816, 1.1623931623931625, 0.6765632731932809, 351
202, 0.715636734762835, 1.3898573692551506, 0.6742206344923156, 1262
1670, 0.5594180733612122, 1.2315270935960592, 0.672109020234847, 406
2411, 0.524153407497552, 1.1941176470588235, 0.6699642395612715, 340
1679, 0.4884377727380219, 1.1571428571428573, 0.6687050844048353, 210
234, 0.5432133296556507, 1.2107438016528926, 0.6675304719972419, 484
1152, 0.554653913363608, 1.2208588957055215, 0.6662049823419135, 326
1157, 0.5739072360351167, 1.24009324009324, 0.6661860040581233, 429
6016, 0.8008202233204086, 1.4594594594594594, 0.6586392361390508, 296
1148, 0.554086701415232, 1.210752688172043, 0.656665986756811, 465
207, 0.690779617669005, 1.3472972972972972, 0.6565176796282922, 740
1162, 0.5807869092262283, 1.2358722358722358, 0.6550853266460075, 407
1626, 0.5426312830017469, 1.1944444444444444, 0.6518131614426975, 468
1184, 0.569041253638437, 1.2151162790697674, 0.6460750254313303, 344
3161, 0.576200542741566, 1.2213930348258706, 0.6451924920843046, 402
12, 0.5209869254472337, 1.1637426900584795, 0.6427557646112458, 342
1667, 0.5424988831912706, 1.184065934065934, 0.6415670508746635, 364
1269, 0.6043433910544568, 1.245644599303136, 0.6413012082486792, 574
1632, 0.6058833883223799, 1.246031746031746, 0.6401483577093662, 378
1936, 0.5748990574990982, 1.2150170648464165, 0.6401180073473183, 293
1616, 0.5492753880520853, 1.186335403726708, 0.6370600156746227, 322
462, 0.6552299946474718, 1.2906976744186047, 0.6354676797711329, 774
187, 0.5779508858093629, 1.213302752293578, 0.635351866484215, 436
5835, 0.5503943389236455, 1.1845238095238095, 0.634129470600164, 336
468, 0.5981312108323781, 1.2300884955752212, 0.6319572847428431, 565
1611, 0.5550769753285161, 1.1867816091954022, 0.6317046338668861, 348
1147, 0.5949217319255824, 1.2184210526315788, 0.6234993207059965, 380
1097, 0.6995341151835919, 1.3170731707317074, 0.6175390555481155, 697
832, 0.6690300989488036, 1.2845303867403315, 0.6155002877915279, 362
1552, 0.6066627406417774, 1.2219251336898396, 0.6152623930480622, 374
2348, 0.6495190209050403, 1.2605210420841684, 0.611002021179128, 499
