Song ID, Variance, Mean Rating, Score, Num Users
1709, 0.3965877013351891, 1.2598039215686274, 0.8632162202334384, 204
201, 0.40862961990086905, 1.2567567567567568, 0.8481271368558878, 222
165, 0.31430161740678275, 1.1610169491525424, 0.8467153317457596, 118
1666, 0.296438933651131, 1.14, 0.8435610663488688, 100
215, 0.42322318657956765, 1.2604166666666667, 0.837193480087099, 192
1597, 0.30313650520731206, 1.1384615384615384, 0.8353250332542264, 130
839, 0.37713653569496774, 1.2105263157894737, 0.8333897800945059, 133
221, 0.354006915960001, 1.1744186046511629, 0.8204116886911619, 86
27279, 2.4308929604393894, 3.25, 0.8191070395606106, 12
1716, 0.7102439059073051, 1.5268817204301075, 0.8166378145228024, 93
2821, 0.6847611180735703, 1.5, 0.8152388819264297, 46
1280, 0.32365031251902043, 1.1376811594202898, 0.8140308469012694, 138
1595, 0.38449902765607447, 1.1962616822429906, 0.8117626545869161, 107
1620, 0.401938933651131, 1.21, 0.808061066348869, 100
1667, 0.42263794471489674, 1.2191780821917808, 0.7965401374768841, 73
1158, 0.47921485484228854, 1.2755102040816326, 0.7962953492393441, 98
469, 0.32512151008318413, 1.118421052631579, 0.7932995425483949, 76
1631, 0.39435120954280845, 1.1818181818181819, 0.7874669722753734, 77
506, 0.4323115622944327, 1.2170542635658914, 0.7847427012714587, 129
6445, 0.5256643651479268, 1.3103448275862069, 0.78468046243828, 58
1642, 0.37091666449170924, 1.1546391752577319, 0.7837225107660226, 97
436, 0.452209955928622, 1.2333333333333334, 0.7811233774047114, 60
1148, 0.5435498687916149, 1.3238095238095238, 0.7802596550179088, 105
1609, 0.4362237879745962, 1.2150537634408602, 0.778829975466264, 93
4790, 0.4270617440866345, 1.2045454545454546, 0.7774837104588201, 44
220, 0.4919002668462909, 1.26, 0.7680997331537092, 200
177, 0.4110016010633949, 1.1789473684210525, 0.7679457673576576, 95
1639, 0.5225174794237131, 1.2844827586206897, 0.7619652791969767, 116
218, 0.5015843500600232, 1.2577319587628866, 0.7561476087028633, 194
1301, 0.48271938529654224, 1.2357142857142858, 0.7529949004177435, 140
1638, 0.5147885852501088, 1.2672413793103448, 0.7524527940602359, 116
78, 0.5597413456736395, 1.3076923076923077, 0.7479509620186682, 78
2539, 0.552870113317302, 1.2989690721649485, 0.7460989588476465, 97
1652, 0.4679934274555856, 1.2075471698113207, 0.7395537423557351, 106
487, 0.5372786101672617, 1.2727272727272727, 0.735448662560011, 143
1147, 0.5219068467720328, 1.2567567567567568, 0.734849909984724, 74
7930, 0.5219068467720329, 1.2567567567567568, 0.7348499099847239, 74
12, 0.5478340902984161, 1.2727272727272727, 0.7248931824288566, 77
1578, 0.4922898178555096, 1.2164948453608246, 0.724205027505315, 97
496, 0.4913021856806852, 1.2153846153846153, 0.7240824297039301, 130
3374, 0.4904000050663374, 1.2121212121212122, 0.7217212070548747, 66
3359, 0.6540669825787082, 1.375, 0.7209330174212918, 72
1672, 0.5606785689700106, 1.2785714285714285, 0.7178928596014179, 140
