192,8525
190,6704
206,6667
1714,6365
194,5512
382,4901
202,4481
2528,4366
3330,4186
4757,4155
801,3963
201,3352
211,3179
435,3172
218,2922
43,2880
210,2854
215,2853
1709,2838
814,2786
4386,2762
7335,2692
462,2682
207,2678
4032,2642
208,2566
486,2544
220,2536
282,2474
1153,2463
8982,2462
229,2358
186,2353
209,2325
1154,2321
1097,2311
1716,2271
1160,2223
1704,2182
4214,2171
1648,2105
148,2100
487,2095
3331,2089
9834,2086
16088,2085
1060,2046
1613,2003
506,2003
476,1992
1145,1948
165,1940
1280,1930
1248,1874
2531,1846
5743,1840
460,1833
6015,1824
1301,1821
1638,1816
3065,1798
1619,1781
839,1763
4738,1737
1672,1717
3711,1699
468,1672
1643,1666
3068,1635
175,1618
5880,1611
156,1607
495,1606
69,1601
1666,1598
7733,1584
692,1569
496,1562
2348,1532
1642,1530
1597,1529
6086,1511
494,1507
1609,1506
1578,1497
1639,1494
6016,1446
481,1436
1659,1436
482,1407
1159,1400
2411,1392
1269,1389
1595,1350
89,1345
474,1341
1203,1332
1647,1316
177,1307
1620,1296
1384,1277
2539,1255
234,1240
1652,1240
1653,1239
3161,1229
472,1217
469,1209
2391,1178
1150,1170
11600,1163
221,1162
3335,1152
1624,1132
11388,1129
14324,1124
3166,1112
471,1112
1157,1105
1663,1103
1151,1092
5462,1091
2499,1074
359,1072
1156,1067
3832,1062
1599,1056
8868,1052
5835,1048
1634,1046
1148,1037
10078,1033
1626,1028
1629,1023
5049,1023
3815,1022
187,1021
343,1010
1263,1002
2524,1001
4096,1001
832,1001
1632,996
1661,994
673,979
1162,976
1792,973
1158,970
9,951
2735,951
1670,946
1552,933
8404,932
6352,931
1587,924
2821,921
181,920
78,920
1646,910
1184,900
193,891
17026,887
1636,885
5927,885
1590,882
1936,881
13376,878
32,866
1602,865
1611,861
2225,861
1152,860
1651,853
4705,851
1675,849
2235,846
3359,845
9071,841
1357,839
4839,836
15570,836
1147,834
1828,834
1161,832
1848,829
17234,828
2578,826
6107,822
4079,821
3063,816
1631,814
3374,813
9051,810
5822,808
2560,808
955,806
21425,806
1872,805
1621,802
1155,799
1214,795
1219,794
6358,793
161,788
7930,785
9747,784
167,781
313,776
1616,775
555,775
5953,770
1369,769
7194,766
3410,763
1144,762
1871,762
3557,762
9714,761
2587,761
1655,759
1480,757
380,755
271,754
3038,754
2919,752
4102,735
2227,732
1876,731
157,727
9136,724
8407,724
9662,719
4183,713
1667,712
12,707
1240,702
6356,702
9108,701
1471,700
480,699
11627,698
1186,697
27476,695
5943,694
4416,691
1211,688
29069,687
3991,686
11723,682
11397,682
17866,682
140,681
1908,676
3569,675
15290,674
1592,673
5690,672
6870,670
6445,670
2133,666
3004,665
1275,664
2646,664
57669,660
35,657
4775,653
1061,653
4732,651
1948,650
1618,649
1660,643
8727,642
2502,640
1623,639
1612,636
9794,636
6520,635
5848,634
2408,634
917,631
33,631
2228,630
2498,629
8409,629
2860,626
1628,624
235,624
1573,615
355,615
2415,615
1446,615
7105,611
94,611
436,609
5869,609
6549,607
4107,606
735,606
3433,606
2727,605
15412,605
3646,604
16463,604
465,603
3296,603
3696,603
607,603
7951,601
2489,600
3376,598
1804,597
807,595
791,595
3230,594
13859,591
11465,590
4132,587
16158,587
667,587
10071,584
3115,584
10,584
8552,584
13149,583
3062,583
9257,583
14240,582
4712,581
3192,581
12513,581
1949,581
461,580
1180,579
706,578
217,578
6366,578
12226,577
1674,576
5021,576
3709,575
29077,573
19395,573
12248,572
2506,572
9055,571
8473,565
11424,564
216,563
17599,562
11099,561
6151,560
7921,559
492,557
2425,555
12656,555
286,554
68,554
8568,553
978,550
4755,550
1543,549
2897,548
14400,548
18415,548
4082,547
1610,546
356,545
76,544
8388,544
255,544
14977,544
3445,543
2129,543
9897,543
616,543
668,542
4281,542
3414,542
4790,542
1354,541
6359,540
8111,539
6863,538
9592,538
1231,537
5722,536
1836,536
459,534
5063,534
3344,533
464,532
4147,532
24293,532
11019,530
7458,529
1235,528
488,528
6156,528
2580,527
9631,525
5754,524
9873,523
1718,522
819,522
13638,522
1890,521
1459,521
3673,520
7362,519
6409,518
2731,517
2272,516
8241,515
1606,513
7792,513
13401,513
2973,512
840,510
312,510
2551,510
988,509
9015,508
470,507
12308,506
9201,505
2095,505
1994,504
15262,504
1649,503
2515,502
7969,502
9666,502
21270,500
779,500
2368,499
6212,499
1321,497
13199,497
5441,496
3502,495
4398,495
12442,495
6857,494
1420,494
3054,493
8730,493
2951,492
9247,492
15059,492
928,489
5250,489
5900,488
324,488
515,487
11552,487
453,486
5906,485
8822,483
1679,482
8306,482
3769,481
38603,481
672,480
7933,480
2488,480
3087,480
4039,479
4191,479
3493,478
418,478
15076,478
7610,478
21583,476
21912,476
9034,476
3041,475
6407,475
4983,475
14458,474
10231,474
36071,474
219,473
5598,473
5141,472
10272,472
4550,472
9135,471
12294,471
10949,471
316,471
3551,471
