190,379
192,367
206,312
194,303
1151,295
4757,250
202,247
1714,224
435,220
43,217
6358,212
801,203
3330,202
382,194
210,192
29631,189
3331,185
218,182
476,166
814,166
229,165
1709,159
2528,158
5743,157
75885,153
692,152
1280,151
1097,149
211,147
4214,147
3068,139
832,136
3065,136
207,134
8407,134
1613,133
1573,130
468,124
220,123
148,122
1248,122
208,122
1590,120
1634,120
1060,119
1716,119
1154,117
201,116
11600,116
486,115
1145,115
4386,115
1552,114
1597,113
3711,113
1648,112
6016,112
6107,112
8727,111
1153,111
209,111
1158,110
1160,109
215,108
1639,105
2531,105
1704,105
3166,104
5953,104
839,103
5687,103
1301,101
122062,101
917,100
1638,99
8249,98
4356,98
57249,97
8982,97
487,97
1718,97
1910,97
8568,96
2586,95
1626,95
1471,94
177,91
931,91
1619,90
2822,90
6889,89
175,89
4032,89
3410,89
282,88
7335,87
4983,87
4744,87
469,86
791,86
460,85
89,85
481,84
9047,84
1632,83
462,83
1162,82
1506,82
506,81
7951,81
2578,81
29153,80
10078,79
24155,79
1578,78
3433,77
4738,76
1661,76
494,76
7194,76
700,76
1647,75
1624,75
1269,75
219,74
1203,74
359,74
1643,74
1616,74
186,74
5920,74
15076,74
9055,73
221,73
1652,73
426,73
14874,72
9897,71
1157,71
3673,71
1595,71
1642,71
8868,71
10502,70
955,70
18688,70
46866,70
5769,69
496,69
1609,69
1612,69
495,69
20874,69
11388,68
3001,68
2526,68
1672,68
3445,68
4090,68
1155,67
9834,67
13376,67
148651,67
1391,66
216,66
6520,66
5309,66
48507,66
38509,66
8133,65
157,64
471,64
1263,64
15515,63
1666,63
2408,63
57421,63
1675,63
163712,63
8388,62
214,61
883,61
482,61
706,61
25255,61
40404,60
14324,60
1533,60
9960,60
296873,60
761,59
69,59
5331,59
22056,59
1599,59
1663,59
1384,59
6851,59
23582,59
729,58
13502,58
5315,58
5422,58
313,58
1618,58
165,58
8532,58
3569,58
7733,57
1258,57
33772,57
6015,57
5299,57
234,57
2348,57
15570,57
136529,57
97571,57
1708,57
30061,57
18564,56
5415,56
14039,56
20660,56
17026,56
58395,56
2411,55
828,55
1070,55
5690,55
15535,55
1480,55
159694,55
7037,55
5321,54
5407,54
1354,54
28282,54
8848,54
14974,54
21370,54
1653,53
1602,53
5462,53
7226,53
48548,53
24719,53
15286,53
25161,53
78,52
8404,52
10670,52
2391,52
1667,52
1592,52
39913,52
1706,52
6890,52
25558,52
3195,51
5880,51
4183,51
5301,51
5601,51
1611,51
2524,51
1670,51
668,51
8409,51
1239,51
33207,51
1948,50
5021,50
30982,50
1150,50
16167,50
125463,50
3458,49
3374,49
2919,49
3472,49
13859,49
19086,49
3246,49
13538,48
26621,48
480,48
1156,48
1159,48
14400,48
2446,48
9094,48
3227,48
360,48
70288,48
8542,47
9247,47
819,47
1631,47
4416,47
161,47
8587,47
6011,47
52488,47
26939,47
13424,47
808,47
9117,47
199607,47
8730,46
5044,46
19213,46
1147,46
1629,46
1161,46
18102,46
36224,46
732,46
2798,46
17864,46
3657,46
72253,46
67825,46
464,46
3243,45
34163,45
1240,45
1848,45
343,45
15290,45
2801,45
134780,45
36223,45
380,45
4340,45
15291,45
15884,45
5049,45
26891,45
72338,45
7988,44
3223,44
5311,44
474,44
1655,44
3944,44
274,44
3359,44
7040,44
9414,44
7789,44
3441,44
9071,44
765,44
1568,44
34026,44
57881,43
2544,43
2821,43
14355,43
19027,43
1623,43
345547,43
11151,43
52407,43
9231,43
20493,43
14748,43
6086,42
1936,42
23094,42
1659,42
20527,42
31782,42
8129,42
13266,42
67951,42
3161,42
1184,42
2133,42
1165,42
1707,42
3308,42
17719,42
35583,42
20698,42
211464,42
15941,42
50235,42
29003,42
86571,42
18384,41
4705,41
459,41
19033,41
62667,41
1620,41
2735,41
1587,41
1872,41
11710,41
50676,41
6857,41
5901,41
2272,41
1876,41
32294,41
7934,41
4720,41
22143,41
7579,41
415,41
26867,41
46920,41
7206,41
152511,41
